text,label
"Bukan kecewa karena Prabowo nya, tapi kecewa sama paslon lain yg kerjaannya cuma nyerang2 personal 02 trus..",netral
" @anitahan_6328   nonton debat dengan seksama gak bang, dari awal sampai akhir semua yg di serang gagasan dan kinerja nya.",positif
Tapi di tempat saya hari demi hari pendukung Prabowo Jokowi makin melonjak tinggi.,positif
melonjak tinggi halu nya ya? hihii @khusucencuy45 ,negatif
"​ @khusucencuy45 karena ga banyak orang yg punya pengetahuan tinggi dan mengerti politik bahkan untuk sekelas sarjana dan orang2 kek gitu cuma ngedukung paslon yg dia suka bukan paslon yg punya gagasan untuk indonesia kedepannya 😂 contoh ganjar , ini bukan tema yg dia geluti tapi ngk ada satupun orang yg bisa nyangkal gagasan dia karena memang dia punya ilmu pengetahuan dan nyatanya sepertinya di lapangan lebih bnyak pendukung 02 karena apa karena ngk semua orang punya ilmu kek dia minimal ngk banyak orang yg ngerti gagasan dia .",positif
Masa iya? 🤭​ @khusucencuy45 ,netral
Tp di tempat saya malah bertambah pemilih Prabowo,netral
Wowo mengandalkan emosionalnya jangan2 jadi pemimpin diktator ... Tidak menerima masukan ...,positif
"orang yang benar benar paham tentang pertahanan tidak akan semudah itu memberikan rencana pertahanan untuk di buka di publik Karna itu rahasia negara seharusnya capres sudah Tau itu, kalau rencananya dibeberkan pertahanan kta udah nggak aman lagi dong",netral
" @Cumienak  apakah gagal dalam program ketahanan pangan Food estate dengan anggaran 108,8T juga harus di rahasiakan, ??? saya rasa masyarakat tidak bodoh dan tahu mana yang harus dirahasiakan dan mana yang bisa di buka.",negatif
"Coba Liat didebat pertama atau yg dimata najwa pas di ugm aja ,disitu rencananya pak Prabowo sangat jelas sekali akan dijabarkan satu per satu visi misi nya. Silahkan ditonton disitu beliau menjelaskan dengan sangat detail kok sampai orang2 yg denger merinding.",netral
mdh2n beliau shat2 selau jadi kuatir ngamuk2 mulu diluar forum,netral
Setuju dgn paslon 02 yg bilang kalau paslon 01 bicara ttg teori yg indah2 saja,positif
Biasanya yang besar omongan tidak akan amanah dan hanya mementingkan diri sendiri,netral
KPU di uji iman nya di pilpres 2024,positif
kalau soal ngomong emang jagonya sampai air aja di parkir saking pinteurnya dia.,negatif
Memang paslon no 2 sangat power full sehingga mau tidak mau paslon 1 maupun 3 harus menyerangnya karena tema debat kali ini tentang pertahanan dan paslon no 2 adalah menhan saat ini. Inilah kesempatan untuk meraih suara tambahan. Seandainya waktunya lebih panjang mungkin lebih seru harusnya ✌️,negatif
Pemimpin harus bisa menjelaskan kepada rakyat. Kalau ngga bisa menjelaskan bagaimana bisa bangun komunikasi yang baik dengan masyarakat.,positif
Menurut ku pak Anis seperti sedang membunuh karakter seseorang,netral
All in Prabowo gibran,positif
Pak Prabowo dendam banget sama Pak Anies... 😅😅😅,netral
2024 All in prabowo gibran,positif
"Pak Prabowo yang sabar, kalau Tuhan berkenan mengangkat bapak menjadi pemimpin negeri ini, maka itu pasti terjadi 🙏",positif
"ALHAMDULILLAH SAYA BERTERIMA KASIH KEPADA KEPALA NEGARA YANG TERDAHULU TELAH MEMBANGUN HUBUNGAN DENGAN NEGARA LAIN DAN NEGARA KESATUAN REPUBLIK INDONESIA DIHARGAI DI MATA NEGARA LAIN, KITA HANYA MELANJUTKAN SEMOGA KITA TIDAK.RUSAK PERJUANGAN PARA PAHLAWAN AMIN,,,,,",positif
"Kalo bisa acara nya kaga usah ada penonton yg di studio, bikin berisik ganggu doang",positif
"Saya yakin yg bakal jadi presiden adalah orang yang paling banyak pendungkungnya. Klo ga percaya liat aja nanti hasil dr perhitungan suaranya, yg paling banyak pasti itu yg menang.😂😂😂",positif
"Namanya juga debat harus saling serang, yg jdi masalahnya yg di serang bisa jawab dngan lantang atau gk, yg bisa menjawab lancar berarti  orang jujur...",positif
Semoga yg jadi presiden adl orang yg amanah....Amin Aamiin ya robbal 'alamiin,positif
Kesimpulan nya : 2 lawan 1 😅,netral
"Emang hrs seperti tu sebagai pemimpin,,tutur kata tu mencerminkan perilaku&isi otak,bukanya ngotak-ngatik hak rakyat biar jadi konglomerat..demi untuk kepentingan pribadi,",netral
"Biasa ja lek, jangan baper🤭",negatif
Asal bicara gimana ya orang jelas ada buktinya di sebutkan tadi ..orang akan panik jika itu memang benar,positif
"Dia menyampaikan fakta, no 2 aja yg muter² jawabannya 😂😂😂",positif
"Argumen lu uda basi nyet..itu"" aja krna uda ga ad bahan..padahal ada kerjanya loh..akui aja bos kalian ga bisa berkata kata,,mana ga jelas kerjanya😂",positif
Bung karno banyak omongan juga kok. Bahkan dijuluki lidah rakyat.,negatif
apalagi yang ngamuk2 emosional di luar,negatif
setuju..bukan yg ngamuk nganuk emosional hihihi,netral
"ini arena debat, buka2in dong fakta datanya, jawabnya jgn baper yak. ini bukan personal lebih nanya tanggung jawab selama jadi menhan, masih bnyak ketimpangan dan gak transparan. ganjar jg berfikiran sama koq.",positif
"Ini peringatan pd pak prabowo thdp cawapres nya. 
""Kita jg bisa nyerang kok""😊",netral
"​ @RoyNa2070 bener bnget, nnti di tanya singkatan bgg jga wkwk",netral
"Namnaya juga,kalau takut ngk usaah ikut...
Kan ngk harus semua rahasia di buka ..tapi yg di tanya kan angka2nya ....",negatif
 @sepdiwanputra Masalahnya dia sok tau pak prabowo gk bisa terbuka soal militer krn rahasia negara ngerti gk si,netral
Dari wajahnya pak prabowo saya melihat beliau sgt menahan emosi😅,negatif
namanya juga debat hadeh,netral
"Satu  kata  pinter  bersilat lidah  tok ingat waktu menjabat apa yg dia berbuat resapan air, patung bambu,lem aibon  yg harga  tdk masuk akal dll,  semut di sebrang lautan  kelihatan gajah di pelupuk mata  tdk  kelihatan. Saya cinta Nusantara asli Indonesia  saya pilih pemimpin ya asli dr Nusantara bukan keturunan dr luar  Di mana harga diri  bangsa saya sebagai  pribumi asli.",positif
"lah emangya capres yg lain gak saling bunuh karakter , haha lucu yah. keok sih",netral
"hahahha kata populer terucap kembali "" mas anis, mas anis "" wkkwk",netral
"Kebalik si menurut ku, anis yg gk fer disini. Membuka borok itu memang cara paling glory buat jatuhin lawan. Tapi ga berkelas.",netral
"Kebalik , MINIMAL DI SIMAK JGN HANYA NNTON",netral
Ini pasti pendukung anis konthuol,positif
Gak sadar ta kalo anies terus yg komporin pak prabowo,netral
Wajah prabowo antara pen nangis menanggung malu dan pen marah cuman ketahan 😂,netral
​ @jessica0529 sok tau lu cil 😂,netral
​ @jessica0529 kasian woi😅. 3x nyapres gagal eh yg ke 4 2x debat kek gini trus wowkwowkwkk,netral
"oke debat lain kali namanya diganti musyawarah aja yah bu, biar gak diserang lagi😅",positif
sudah 3x tuhan tidak menghendaki omon omon jd pemimpin indonesia,negatif
Ya . Semoga yang terbaik saja.... siapapun harus legowo dan saling mendoakan 😊,positif
"Iya mereka tutup mata,,gk peduli yg namanya hasil debat,yg penting capres yg mereka suka dari awal,itu yg mereka pilih",netral
"Menjelang PEMILU, kita rakyat kecil harus ELING LAN WASPADA.
Siapapun yg menang nanti, kita harus tetap jadi warga yg baik..!
Jangan mudah terprovokasi & ikutan hal2 yg merugikan diri kita sendiri..!

Tetap waras & ingat Keluarga..!!

#PEMILU_DAMAI
#NKRI_DAMAI",netral
😂🤣🤣 liat berkali kali masi saja kocak nie,netral
Keren deh Pak Anis semakin aku padamu no 1,positif
"Menurut saya di Debat kali ini seharusnya ini adalah Debat kekuasaannya Pak Prabowo,karena beliau adalah MENHAN,seharusnya beliau mengambil contoh-contohnya itu dari apa yg telah di kerjakan selama menjadi MENHAN,tapi sepanjang Debat itu tidak keluar dari pernyataan-pernyataan beliau,malah yg ada dari kubu lawan nya(paslon 01 & 03) yang memberikan pernyataan-pernyataan selama beliau bekerja menjadi MENHAN.",positif
"Ya Allah Ya Tuhan kami, semoga 01 dan 03 yg maju ke putaran ke-2",positif
Siapa nihhh pengikutnya prabowo🎉👇,netral
"Pembukaan pisi misi dari 3 capres hanya no 2 dn 3 yg ngk muluk-muluk, nyata dn tegas.",positif
"Hormat untuk siapapun calon pejabat yg ga takut dan kritis ke pejabat, bukan yg keras ke rakyat ❤❤🎉🎉",negatif
Maaf ya paslon 1 kok saya merasa menggangap pak prabowo lawan tersulit sehingga sangat menyudutkan dan selalu mencari celah😅 manusia yg paling menakutkan ialah manusia yg sangat pintar berbicara untuk menyudutkan orang lain👍,positif
"#prabowo #gibran dan #jokowi rekonsiliasi nasionalis,  ""PERSATUAN indonesia "" 52%  semua poling ✌untuk ✌✌✌  ✌ ✌       👁❤👁✌",netral
"Sekelas prabowo yg diktator saja digiling diforum debat, apalagi nanti kalau sudah menjadi Presiden akan habis semua koruptor,mafia & gembong² narkoba. Abah keren👍👍
Jadi terharu saya....tq Abah love u forever❤🥺",positif
Assalamualaikum. Saya berdoa pak prabowo dan mas gibran terpilih menjadi pemimpin indonesia di era ini .AMIN,positif
Yang mudah dimengerti banyak orang bahwa siapun yang tidak mampu bersaing pasti akan selalu mencari kejelekan  untuk menyalahkan lawannya..jadi Pak Prabowo adalah yang terbaik karena tidak mau mencari  kejelekan orang lain walaupun Beliau bisa melakukannya tapi Pak Prabowo tetap tenang dan bersabar..hidup Pak Prabowo..Gbu all,positif
"Siapapun presidennya , yang penting jgn yang sering menjatuhkan lawannya aja hihihi",netral
"pak anis kenapa mulutnya merot merot sinis terus sih🤣,,,, keliatan banget muka jahatnya hatinya kotor ya,,???? upss😅😅",netral
Abah presiden 2024 ☝🏼🤲🏼,positif
"Klo ada debat lagi, 
Penontonnya undang dari akademisi kampus"" seluruh Indonesia..
Gak usah pake pendukung..
Cuma capres saja..",positif
"Untuk bapak/ibu yang ada di dalam partai yang mendukung salah satu capres, pililah calon pemimpin yang bisa dan kamu anggap bisa membangkitkan Indonesia  meskipun capresnya itu tidak ada di pihak bapak/ibu.😎
#Indobesrsatu✌️",netral
Anis pantas JD presiden yg berusaha menjelekan Brati dia sudah takut untuk kalah,negatif
"Rahasia negara mau dibongkar?bapak tidak terkecoh dan terhasut  tidk membocorkan data,klo tdk bsa hancur negara kita oleh negara lain",negatif
​ @Ksfyy terus kalo takut kebongkar ngapain ada tema pertahanan?,negatif
Kamu mikir semua harus di buka. . pertahanan itu rahasia ngerti gak kamu? Makanya namanya pertahanan..paham,netral
selama jd menhan kerjanya omon omon doank...,netral
belajar dulu pak yg bener,netral
😊😂 Apanya yg bocor,netral
Mimpi...doa buruk akan kembali ke si pendoanya...,positif
"Amin asal jgn 02, 02 udah ketahuan betul kecurangan nya dri melanggar mk, gk menjujung etik, emosian, apa yg mau di harapkan sama calon seperti itu",negatif
apalagi keras nya diluar forum debat hihihi,netral
Dan sok sok an menilai kinerja paslon lain padahal dirinya lebih ga becus 😂,netral
"​ @ChristineYulia anies ini lebih baik jadi ketua arisan ibu ibu lebih cocok, acara debat buat bahas gagasan tpi sibuk bahas personal orang kwkw kocak",positif
Kalo ngga bisa berdebat joget aja,netral
karena pelanggaran prabowo (masalah MK) paling parah dan terkesan dinormalisasi.,negatif
"02 bukan lawan sulit, sudah 3x kalah mulu..skrg yg ke 4x nya...apanya yg sulit ? hahaha",netral
Seneng ya punya pemimpin diktator. Ntar disuruh wajib militer alasan sakit...,netral
"Abah anies diluar forum spoan santun banget, di forum debat bak singa siap menerkam...beda ama si omon omon diluar ngamuk2 di forum debat mewek..",netral
" @PB03wismajaya  ini ciri² pendukugnya gak ngudeng, bakso mas yg digiling.",positif
" @PB03wismajaya  koruptor lah tong, masak rumah lu...sorry ye🤣🤣",netral
Sekelas prabowo kok Nyalon ampe 3x 😮😮😮,netral
abah ? bahasa apa tuh,netral
Abah Abah padahal di yg di panggil Abah kenal lu pun ga 😅😅,netral
"Pak prabowo orang profesional tdk mau buka bukaan tentang rahasia negara gak kayak itu org sok tau yg bukan ranahnya,,kalau pak prabowo punya surat kayak dia pasti dia jg habis krn dibuka kejelekkannya dan cara kerjanya,,",netral
"​ @diary_nay7617 di tanya etika aja gk bisa jawab, byk alasan 02",positif
" @diary_nay7617  Punten neng, Abah itu Prof loh, jgn blg sok tau. Abah cakap pakai data bukan fiksi....faham kira2..?",positif
di luar forum debat ngamuk2 sumpah serapah...ngeriiiii,netral
Jatim ALL IN PRABOWO,positif
"Td malam kan judul nya ""Debat"" bukan ""Pidato""",netral
"Risih dengar MC selalu ucapin *tenang dulu - tenang dulu*,,",positif
"Prabowo mau janji2 pdhl dia kan sudah menjabat selama 4 tahun lebih.... 
Kuk masih janji2😂😂😂😂😂",netral
"Sesuatu yang sulit dan mustahil, klu anies yg bcara jadi enteng skali.",netral
"Kami orang kecil orang awam dgn politik. Yg kami pikirkan besok bisa makan atau tidak, bisa belanja bahan makanan atau tidak karena harga kebutuhan pokok semakin hari semakin naik saja tak bisa terbeli, dan pemerintah seakan tak mau tahu hal itu. KAMI INGIN PERUBAHAN!",netral
"02 ke 03 : "" Ku Kira Hubungan Kita Istimewa """,positif
Yang tulus dan ikhlas hanya Pak Prabowo💖💖✌✌💪💪,positif
"kirain pak anis nanya ke pak ganjar mau jatuhin dia, eh ternyata tetep aja mau jatuhin pak prabowo 😂",positif
Assalamualaikum saya sentiasa sokongan untuk sesama insyaallah,netral
Prabowo cuma bisa bilang setuju pendapat PASLON lain. Prabowo kurang persiapan atau emang hanya segitu kapasitasnya,positif
"pemilu kali ini saya merasa tenang , karena melihat banyak rakyat Indonesia yg sayang dengan pak Prabowo dan bisa melihat ketulusan beliau . pemilu ke 3 kalinya saya tidak berubah , selalu pilih pak Prabowo 👍💕",positif
Selama debat semalem aku deg²an terus ampe panas dingin sm abah. MasyaAlloh berani bgt tp memang itu semua fakta. Semoga selalu Alloh jaga siapapun nanti pemimpin indonesia dr segala bentuk kezoliman. Aamiin,positif
"Bagus sih ada 3 paslon..jd gk ada 2 kubu aja.. 
Smoga yg terbaik itu yang terpilih...",positif
Aku padamu pak prabowo❤,netral
Hahaha ...memilih utk idonesia hanya slogan ..yg bener memilih utk yg kasih uang dan keluaga jokowi ....hahahaha,netral
Abah Anies baswedan keren bicara tenang sesuai dengan data dan fakta,positif
Salutt dengan strategi kepinteran Pak Prabowo..keren hebatt mantapp✌✌,positif
"Indonesia bukan butuh perubahan, tapi butuh kejujuran dan melanjutkan yg sudah diperbaiki oleh Bapak Jokowi. Bukan setiap kepala Negara selalu merubah. Itu tidak akan menjadi jaminan bisa lebih baik. Salam Wong Netral",positif
He janji si Anis aja soal dp 0% gk jelas sampai skrng,positif
" @devysimangunsong1744  kerja anies di dki😂   
1. Dp rumah 0% tercapai 0%
2. OK OC bangkrut
3. Normalisasi sungai jdi Naturalisasi realisasi 0 besar.
4. Tugu sepatu 800jt rusak, Tugu Sepeda 800jt mangkrak, Tugu bambu 550jt rusak, Tugu Peti mati
5. Sumur resapan tdk efektif, menghabiskan dana ratusan miliar membuat jalan jd gk rata
6. JIS baru dipakai sdh ambruk pagar pembatas
7. Sirkuit formula E 120M, blm dipakai sdh ambruk tribunny
8. Cet genteng warna-warni
9. Mengganti nama rumah susun jadi rumah lapis
10. Mengganti 31 Nama2 RSUD
11. Mengganti 22 Nama jalan
12. Reklamasi pantai diganti dengan pantai A, awalnya ditolak, akhirnya dikasih izin.
13. Bagi2 APBD dgn cara hibah ke ormas2 hingga Triliunan
14. Reklamasi pantai dIm kampanye ditolak, tapi faktanya dilanjutkan dan ganti nama jadi pantai A, B dan C.
15. Menebangi ratusan pokok pohon Monas
16. Janjinya membangun SDM, bukan membangun benda mati, tapi faktanya mlh membangun benda mati, spt diatas
17. Kelebihan Bayar proyek berkali2 sampai milyaran.
18. Laporan penyelenggaraan formula E oleh Jakpro -saat ini blm selesai
21. Hanya era Anis taman berfungsi sebagai parkir air, bukan banjir.
22. Menutup bau kali dg waring bknya dibersihin malah ditutup hbs acara selesai jaringnya dibuang negara rugi 500jt
23. Mengalirkan air ke laut melawan sunatulloh, faktanya dilakukan jg
24. Utang pribadi pilkada DKI Jakarta 92M
25. Ambisius kekuasan yg berlebihan
26. Memberikan IMB pada warga dilahan milik Pertamina & beresiko tinggi karena karena dekat depo Pertamina
27. Katanya Anis Cerdas, tapi faktanya sewaktu gubernur DKI Jakarta, hanya Anis yg membuat tim terbanyak sampai 67 orang yaitu TGUPP.
28. Mendukung bangsa rohingya masuk indo.10 th tetanggalu jd rohingya semua kemungkinan burukny ntar indo bs ky palestina yg tanahny diambil israel
29. Kabel seliweran di jkt smpe ada yg kena kabel optik Sultan smpe maaf cacat pdhl zmn ahok semua kabel bermasalah bs ditangani ada wa nya lgsng ke pak ahok 3 hari selesai klo zaman pak anies kabelnya malah mkin parah 5th gdiurusin smp skrg 
30. Helm proyek anak sd 34.3M, pasir anak sd 52.2M, lem aibon 126.2M, Tiner 40.1M Bolpen 633.6M dll
31. APBD DKI 5th Anies 395,7 Triliun",positif
​ @devysimangunsong1744  Di goa Mulu sih lu,netral
 @devysimangunsong1744  orang kampung apa orang hutan,netral
Bicara saja mmng penting dan mudah dilakukan. Tetapi ada yg lebih penting yaitu kerja nyata dari apa yg pnh keluar dari mulut.,positif
"​ @magermovietv4624  berbicara dan bekerja itu harus seimbang yah, percuma bisa berbicara tapi tidak bs bekerja, begitu pun dengan percuma bisa bekerja tp tidak bs menjaga lisan",netral
Ngomong doang gampang bro 😅 ahli merangkai kata kata BLM berarti pandai bertindak Dan mengambil keputusan,netral
"​ @davidbagus6769 ngomong doang gampang???
palingan lu disuruh pidato di acara RT juga ga bisa, 😂",positif
